,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Tot_qual_cond,degrees_west,degrees_north,SalePrice,nhood_median_price,living_SF,liv_plus_grg_SF,total_indoor_SF,qXGrLivArea,qXliving_SF,qXliv_plus_grg_SF,qXtotal_indoor_SF,degNXqXindoorSF,nhoodXqXindoorSF,nhoodXsize,nhoodXqual
420,421,90,RM,78.0,7060,Pave,None,0,Lvl,AllPub,Inside,1,Mitchel,0,0,Duplex,3,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,0,1,PConc,1,1,1,5,1309,0,0,35,1344,GasA,2,1,1,1344,0,0,1344,2,0,2,0,2,2,0,8,0,0,-2,Attchd,1997.0,3,4,784,0,0,Y,0,0,0,0,0,0,-1,None,None,0,11,2008,WD,Alloca,1,93.6048323,41.9923905,206300,153500.0,2653,3437,3472,1351,18571,24059,24304,1020583.058712,3730664000.0,532952000.0,1074500.0
421,422,20,RL,,16635,Pave,None,1,Lvl,AllPub,FR2,1,NWAmes,0,0,1Fam,1,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,1,0,CBlock,1,0,0,4,1246,0,0,356,1602,GasA,1,1,1,1602,0,0,1602,0,1,2,0,3,1,1,8,0,1,0,Attchd,1977.0,3,2,529,0,0,Y,240,0,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,2,93.6668704,42.0561644,215000,182900.0,2848,3377,3733,1608,17088,20262,22398,941973.9702312,4096594200.0,682765700.0,1097400.0
422,423,20,RL,100.0,21750,Pave,None,0,HLS,AllPub,Inside,2,Mitchel,-2,0,1Fam,1,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,0,0,0,0,0,988,988,GasA,2,1,0,988,0,0,988,0,0,1,0,2,1,0,4,0,0,-2,Attchd,1954.0,2,2,520,0,0,N,0,0,0,0,0,0,-1,None,None,0,2,2008,WD,Normal,-1,93.6048323,41.9923905,113000,153500.0,988,1508,2496,993,4940,7540,12480,524065.03343999997,1915680000.0,383136000.0,767500.0
423,424,60,RL,80.0,9200,Pave,None,0,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,1,0,PConc,1,0,0,5,986,0,0,484,1470,GasA,1,1,1,1470,1160,0,2630,1,0,2,1,4,1,1,8,0,1,0,Attchd,1998.0,3,3,696,0,0,Y,0,66,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,2,93.6550459,42.051161,315000,301500.0,3616,4312,4796,2638,28928,34496,38368,1613418.945248,11567952000.0,1445994000.0,2412000.0
424,425,20,RL,72.0,9000,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,0,0,CBlock,1,0,0,1,616,0,0,580,1196,GasA,1,1,0,1196,0,0,1196,1,0,1,0,2,1,0,6,0,1,1,Attchd,1956.0,2,1,297,0,0,Y,0,44,0,0,0,0,-1,None,None,0,5,2008,WD,Normal,1,,,139000,140000.0,1812,2109,2689,1202,10872,12654,16134,,2258760000.0,376460000.0,840000.0
425,426,60,RM,60.0,3378,Pave,Grvl,0,HLS,AllPub,Inside,1,OldTown,0,0,1Fam,4,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,0,1,CBlock,0,0,0,0,0,0,0,651,651,GasA,1,1,1,707,682,0,1389,0,0,1,1,3,1,0,6,0,2,1,Detchd,1947.0,1,1,240,0,0,P,0,0,126,0,0,0,-1,None,None,0,9,2009,WD,Normal,2,93.6158599,42.0315288,135000,119000.0,1389,1629,2280,1396,9723,11403,15960,670823.199648,1899240000.0,271320000.0,833000.0
426,427,80,RL,,12800,Pave,None,0,Low,AllPub,Inside,2,SawyerW,0,0,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,1,0,PConc,1,0,1,5,1518,0,0,0,1518,GasA,1,1,1,1644,0,0,1644,1,1,2,0,2,1,1,5,0,1,0,Attchd,1989.0,3,2,569,0,0,Y,80,0,0,0,396,0,-1,None,None,0,8,2009,WD,Normal,2,93.6196433,42.0262182,275000,179900.0,3162,3731,3731,1651,22134,26117,26117,1097598.7407294,4698448300.0,671206900.0,1259300.0
427,428,20,RL,77.0,8593,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,2,288,0,0,619,907,GasA,2,1,1,907,0,0,907,0,0,1,0,3,1,0,5,0,0,-2,Detchd,1964.0,1,1,352,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,-1,,,109008,140000.0,1195,1547,2166,911,4780,6188,8664,,1212960000.0,303240000.0,560000.0
428,429,20,RL,64.0,6762,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,1,0,PConc,1,0,0,5,664,0,0,544,1208,GasA,2,1,1,1208,0,0,1208,1,0,2,0,2,1,1,6,0,0,-2,Attchd,2007.0,2,2,628,0,0,Y,105,54,0,0,0,0,-1,None,None,0,9,2007,New,Partial,1,93.6629245,42.0210558,195400,197200.0,1872,2500,3044,1215,13104,17500,21308,895384.6569864,4201937600.0,600276800.0,1380400.0
429,430,20,RL,130.0,11457,Pave,None,1,Lvl,AllPub,Corner,1,Timber,0,0,1Fam,1,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,1,0,1,5,1005,0,0,387,1392,GasA,0,1,1,1412,0,0,1412,1,0,2,0,3,1,1,6,0,1,0,Attchd,1988.0,1,2,576,0,0,Y,0,0,169,0,0,0,-1,None,None,0,3,2009,WD,Normal,0,93.6511065,42.0014912,175000,228475.0,2417,2993,3380,1418,14502,17958,20280,851790.2415359999,4633473000.0,772245500.0,1370850.0
430,431,160,RM,21.0,1680,Pave,None,0,Lvl,AllPub,Inside,1,BrDale,0,0,Twnhs,4,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,0,0,CBlock,0,0,0,4,387,0,0,96,483,GasA,0,1,1,483,504,0,987,0,0,1,1,2,1,0,4,0,0,-2,Detchd,1971.0,1,1,264,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2008,COD,Abnorml,-3,93.6305266,42.0538966,85400,106000.0,1374,1638,1734,993,8244,9828,10404,437528.7402264,1102824000.0,183804000.0,636000.0
431,432,50,RM,60.0,5586,Pave,None,1,Bnk,AllPub,Inside,1,OldTown,-2,0,1Fam,3,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,901,901,GasA,1,1,1,1088,110,0,1198,0,0,1,0,4,1,0,7,0,0,-2,None,,0,0,0,-2,-2,N,0,98,0,0,0,0,-1,MnPrv,None,0,9,2008,ConLD,Abnorml,-6,93.6158599,42.0315288,79900,119000.0,1198,1198,2099,1204,7188,7188,12594,529345.0737072,1498686000.0,249781000.0,714000.0
432,433,160,RM,24.0,1920,Pave,None,0,Lvl,AllPub,Inside,1,BrDale,0,0,TwnhsE,4,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,0,0,CBlock,0,0,0,4,471,0,0,294,765,GasA,2,1,1,765,600,0,1365,1,0,1,1,2,1,0,6,-1,0,-2,Detchd,1971.0,1,2,440,0,0,Y,240,36,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,-1,93.6305266,42.0538966,122500,106000.0,1836,2276,2570,1370,9180,11380,12850,540392.57131,1362100000.0,272420000.0,530000.0
433,434,60,RL,100.0,10839,Pave,None,1,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,4,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,926,926,GasA,2,1,1,926,678,0,1604,0,0,2,1,3,1,0,7,0,1,0,Attchd,1997.0,3,2,470,0,0,Y,0,36,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,1,93.6482427,42.1073852,181000,181000.0,1604,2074,3000,1610,9624,12444,18000,757932.9336000001,3258000000.0,543000000.0,1086000.0
434,435,180,RM,21.0,1890,Pave,None,0,Lvl,AllPub,Inside,1,MeadowV,0,0,Twnhs,3,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,,0.0,0,1,CBlock,1,0,2,4,495,0,0,135,630,GasA,1,1,1,630,0,0,630,1,0,1,0,1,1,0,3,0,0,-2,None,,0,0,0,-2,-2,Y,88,0,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,-5,93.6541354,42.0043774,81000,88000.0,1125,1125,1260,634,4500,4500,5040,211702.062096,443520000.0,110880000.0,352000.0
435,436,60,RL,43.0,10667,Pave,None,2,Lvl,AllPub,CulDSac,1,CollgCr,1,0,1Fam,4,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,2,5,385,4,344,70,799,GasA,2,1,1,827,834,0,1661,1,0,2,1,3,1,1,6,0,1,0,Attchd,1996.0,2,2,550,0,0,Y,158,61,0,0,0,0,-1,None,None,0,4,2009,ConLw,Normal,3,93.6629245,42.0210558,212000,197200.0,2046,2596,3010,1668,14322,18172,21070,885383.645706,4155004000.0,593572000.0,1380400.0
436,437,50,RM,40.0,4400,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,3,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,,0.0,0,0,BrkTil,-1,0,0,0,0,0,0,648,648,GasA,0,1,0,734,384,0,1118,0,0,1,0,2,1,0,6,0,0,-2,Detchd,1990.0,1,2,440,0,0,Y,0,0,0,0,0,0,-1,None,None,0,10,2006,WD,Normal,-3,93.6158599,42.0315288,116000,119000.0,1118,1558,2206,1124,6708,9348,13236,556329.3151967999,1575084000.0,262514000.0,714000.0
437,438,45,RM,50.0,6000,Pave,None,0,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,2,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,0,PConc,0,0,0,0,0,0,0,884,884,GasA,1,1,1,904,0,0,904,0,0,1,0,2,1,0,4,0,0,-2,Detchd,1926.0,1,1,180,0,0,Y,0,0,105,0,0,0,-1,None,None,0,1,2009,WD,Normal,-1,93.6276074,42.0322741,119000,124300.0,904,1084,1968,910,5424,6504,11808,496317.0925728,1467734400.0,244622400.0,745800.0
438,439,30,RL,40.0,4280,Pave,None,0,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,1,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,,0.0,0,0,PConc,0,0,0,1,365,0,0,75,440,GasA,0,0,1,694,0,0,694,0,0,1,0,2,1,1,4,0,1,1,Detchd,1990.0,1,1,352,1,0,P,0,0,34,0,0,0,-1,MnPrv,None,0,3,2007,WD,Normal,2,93.6196433,42.0262182,90350,200624.0,1059,1411,1486,699,5295,7055,7430,312254.801226,1490636320.0,298127264.0,1003120.0
439,440,50,RL,67.0,12354,Pave,Grvl,0,Lvl,AllPub,Corner,1,Edwards,0,0,1Fam,3,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,-1,1,0,0,0,0,684,684,GasA,1,1,1,684,512,0,1196,0,0,1,0,3,1,1,7,0,0,-2,Detchd,2005.0,1,2,528,0,0,Y,0,46,0,0,0,0,-1,GdPrv,Shed,800,8,2009,ConLI,Normal,-2,93.6700775,42.0256764,110000,121750.0,1196,1724,2408,1202,7176,10344,14448,607186.9726272001,1759044000.0,293174000.0,730500.0
440,441,20,RL,105.0,15431,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,2,0,PConc,2,0,1,5,1767,4,539,788,3094,GasA,2,1,1,2402,0,0,2402,1,0,2,0,2,1,2,10,0,2,1,Attchd,2008.0,3,3,672,0,0,Y,0,72,0,0,170,0,-1,None,None,0,4,2009,WD,Normal,6,93.6521432,42.0593971,555000,315000.0,4169,4841,6168,2412,41690,48410,61680,2594223.613128,19429200000.0,1942920000.0,3150000.0
441,442,90,RL,92.0,12108,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,Duplex,1,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,0,0,CBlock,0,0,0,4,133,0,0,1307,1440,GasA,0,0,-1,1440,0,0,1440,0,0,2,0,4,2,-1,8,0,0,-2,None,,0,0,0,-2,-2,Y,0,0,0,0,0,0,-1,None,None,0,9,2008,WD,Normal,-8,93.6700775,42.0256764,118000,121750.0,1573,1573,2880,1444,6292,6292,11520,484135.792128,1402560000.0,350640000.0,487000.0
442,443,50,RM,52.0,6240,Pave,None,0,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,3,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,0,0,0,0,0,1078,1078,GasA,0,1,1,1128,445,0,1573,0,0,2,0,3,1,0,8,0,1,1,Detchd,1930.0,1,2,360,0,0,P,0,0,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,0,93.6276074,42.0322741,162900,124300.0,1573,1933,3011,1578,7865,9665,15055,632795.8865755,1871336500.0,374267300.0,621500.0
443,444,120,RL,53.0,3922,Pave,None,0,Lvl,AllPub,Inside,1,Blmngtn,0,0,TwnhsE,1,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,1,0,PConc,2,0,2,0,0,0,0,1258,1258,GasA,2,1,1,1258,0,0,1258,0,0,2,0,2,1,1,6,0,1,1,Attchd,2007.0,3,3,648,0,0,Y,144,16,0,0,0,0,-1,None,None,0,6,2007,New,Partial,4,93.5880772,42.0559335,172500,191000.0,1258,1906,3164,1265,8806,13342,22148,931454.815158,4230268000.0,604324000.0,1337000.0
444,445,60,RL,70.0,8750,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,4,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,1,1,PConc,1,0,0,5,642,0,0,273,915,GasA,2,1,1,933,975,0,1908,1,0,2,1,4,1,1,8,0,1,0,Attchd,1994.0,1,2,493,0,0,Y,144,133,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,4,93.6629245,42.0210558,210000,197200.0,2550,3043,3316,1915,17850,21301,23212,975392.7472296,4577406400.0,653915200.0,1380400.0
445,446,20,RL,73.0,9855,Pave,None,0,Lvl,AllPub,Corner,1,Edwards,0,0,1Fam,1,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,0,0,0,0,1436,1436,GasA,-1,1,1,1689,0,0,1689,0,0,1,0,3,1,0,7,0,1,1,Attchd,1956.0,1,2,480,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,11,2009,COD,Normal,-1,93.6700775,42.0256764,127500,121750.0,1689,2169,3605,1695,10134,13014,21630,909015.3805320001,2633452500.0,438908750.0,730500.0
446,447,20,RL,137.0,16492,Pave,None,1,Lvl,AllPub,Corner,1,NAmes,2,0,1Fam,1,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,,0.0,1,0,CBlock,0,0,0,4,247,2,713,557,1517,GasA,2,1,1,1888,0,0,1888,0,0,2,1,2,1,1,6,-3,1,1,Attchd,1966.0,3,2,578,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2010,WD,Normal,4,,,190000,140000.0,2135,2713,3983,1894,12810,16278,23898,,3345720000.0,557620000.0,840000.0
447,448,60,RL,,11214,Pave,None,1,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,4,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,930,930,GasA,1,1,1,956,930,0,1886,0,0,2,1,4,1,1,10,0,1,0,Attchd,1998.0,3,2,431,0,0,Y,89,0,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,2,93.6482427,42.1073852,199900,181000.0,1886,2317,3247,1893,13202,16219,22729,957058.7582108001,4113949000.0,587707000.0,1267000.0
448,449,50,RM,50.0,8600,Pave,None,0,Bnk,AllPub,Inside,1,IDOTRR,0,0,1Fam,3,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,780,780,GasA,0,1,1,780,596,0,1376,0,0,2,0,3,1,0,7,0,1,1,Detchd,1937.0,1,1,198,0,0,N,0,0,0,0,0,0,-1,None,None,0,6,2006,WD,Normal,0,93.6196433,42.0262182,119500,103000.0,1376,1574,2354,1382,8256,9444,14124,593578.3058568,1454772000.0,242462000.0,618000.0
449,450,50,RM,50.0,6000,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,3,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,0,4,331,0,0,318,649,GasA,2,1,1,679,504,0,1183,0,0,1,1,2,1,0,6,0,0,-2,Detchd,1981.0,1,1,308,0,0,Y,0,176,0,0,0,0,-1,None,None,0,6,2007,WD,Normal,0,93.6158599,42.0315288,120000,119000.0,1514,1822,2140,1186,4542,5466,6420,269842.414896,763980000.0,254660000.0,357000.0
450,451,30,RM,70.0,5684,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,1,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,813,813,GasA,2,1,0,813,0,0,813,0,0,1,0,2,1,1,5,0,0,-2,Detchd,1932.0,1,1,270,-1,-1,N,0,113,0,0,0,0,-1,None,None,0,6,2006,WD,Normal,-2,93.6158599,42.0315288,110000,119000.0,813,1083,1896,819,4878,6498,11376,478150.6716288,1353744000.0,225624000.0,714000.0
451,452,20,RL,62.0,70761,Pave,None,1,Low,AllPub,Inside,2,ClearCr,0,0,1Fam,1,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,,0.0,0,0,CBlock,1,0,1,4,655,0,0,878,1533,GasA,0,1,1,1533,0,0,1533,1,0,2,0,2,1,1,5,0,2,0,Attchd,1975.0,1,2,576,0,0,Y,200,54,0,0,0,0,-1,None,None,0,12,2006,WD,Normal,0,93.6496345,42.035702,280000,200250.0,2188,2764,3642,1540,15316,19348,25494,1071658.186788,5105173500.0,729310500.0,1401750.0
452,453,60,RL,,9303,Pave,None,1,Lvl,AllPub,Corner,1,Timber,0,0,1Fam,4,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,1,0,PConc,2,0,0,4,742,0,0,130,872,GasA,2,1,1,888,868,0,1756,1,0,2,1,3,1,0,7,0,0,-2,Attchd,1996.0,3,2,422,0,0,Y,144,122,0,0,0,0,-1,None,None,0,7,2007,WD,Normal,0,93.6511065,42.0014912,204000,228475.0,2498,2920,3050,1762,14988,17520,18300,768627.2889599999,4181092500.0,696848750.0,1370850.0
453,454,60,FV,75.0,9000,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,4,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,768,768,GasA,2,1,1,786,804,0,1590,0,0,2,1,3,1,1,6,0,0,-2,Attchd,2008.0,2,2,676,0,0,Y,0,30,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,1,93.6435389,42.0489287,210000,225500.0,1590,2266,3034,1598,12720,18128,24272,1020611.5974063999,5473336000.0,684167000.0,1804000.0
454,455,90,RL,63.0,9297,Pave,None,0,Lvl,AllPub,Inside,1,Mitchel,0,0,Duplex,1,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,0,4,1606,0,0,122,1728,GasA,0,1,1,1728,0,0,1728,2,0,2,0,4,2,0,8,0,0,-2,Detchd,1976.0,1,2,560,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2006,WD,Family,-3,93.6048323,41.9923905,188000,153500.0,3334,3894,4016,1733,16670,19470,20080,843207.20124,3082280000.0,616456000.0,767500.0
455,456,20,RL,80.0,9600,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,1,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,0,0,CBlock,0,0,0,4,916,0,0,326,1242,GasA,-1,1,1,1242,0,0,1242,0,0,1,1,3,1,0,6,0,1,0,Attchd,1973.0,1,2,528,0,0,Y,0,0,0,0,0,0,-1,None,None,0,9,2007,WD,Normal,-2,93.6668704,42.0561644,175500,182900.0,2158,2686,3012,1249,15106,18802,21084,886712.1702096,3856263600.0,550894800.0,1280300.0
456,457,70,RM,34.0,4571,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,4,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,624,624,GasA,-1,0,1,624,720,0,1344,0,0,1,0,4,1,0,7,0,0,-2,Detchd,1916.0,1,3,513,-1,-1,Y,0,0,96,0,0,0,-1,None,None,0,5,2008,COD,Abnorml,-6,93.6158599,42.0315288,98000,119000.0,1344,1857,2481,1349,6720,9285,12405,521401.11476399994,1476195000.0,295239000.0,595000.0
457,458,20,RL,,53227,Pave,None,1,Low,AllPub,CulDSac,2,ClearCr,0,0,1Fam,1,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,,0.0,0,0,CBlock,1,0,1,3,1116,0,0,248,1364,GasA,2,1,1,1663,0,0,1663,1,0,1,0,2,1,1,6,-1,2,1,Attchd,1954.0,3,2,529,0,0,Y,224,137,0,0,0,0,-1,None,None,0,3,2008,WD,Normal,3,93.6496345,42.035702,256000,200250.0,2779,3308,3556,1667,11116,13232,14224,597915.825248,2848356000.0,712089000.0,801000.0
458,459,70,RM,,5100,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,4,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,,0.0,0,1,PConc,0,0,0,0,0,0,0,588,588,GasA,-1,1,1,833,833,0,1666,0,0,1,0,3,1,1,7,0,1,1,Detchd,1925.0,1,1,228,0,0,Y,192,63,0,0,0,0,-1,MnPrv,None,0,6,2008,WD,Normal,1,93.6158599,42.0315288,161000,119000.0,1666,1894,2482,1674,13328,15152,19856,834578.0358527999,2362864000.0,295358000.0,952000.0
459,460,50,RL,,7015,Pave,None,1,Bnk,AllPub,Corner,1,BrkSide,0,0,1Fam,3,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,0,0,CBlock,0,0,0,1,185,0,0,524,709,GasA,0,1,1,979,224,0,1203,1,0,1,0,3,1,1,5,0,1,0,Detchd,1950.0,1,1,352,0,0,Y,0,0,248,0,0,0,-1,None,None,0,7,2009,WD,Normal,0,93.6276074,42.0322741,110000,124300.0,1388,1740,2264,1208,6940,8700,11320,475805.342812,1407076000.0,281415200.0,621500.0
460,461,60,FV,75.0,8004,Pave,None,1,Lvl,AllPub,Inside,1,Somerst,-2,0,1Fam,4,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,1,0,PConc,1,0,0,5,544,0,0,288,832,GasA,2,1,1,832,1103,0,1935,1,0,2,1,3,1,0,8,0,0,-2,BuiltIn,2009.0,3,2,552,0,0,Y,0,150,0,0,0,0,-1,None,None,0,12,2009,New,Partial,0,93.6435389,42.0489287,263435,225500.0,2479,3031,3319,1943,19832,24248,26552,1116483.1548424,5987476000.0,748434500.0,1804000.0
461,462,70,RL,60.0,7200,Pave,None,0,Lvl,AllPub,Inside,1,SWISU,-2,0,1Fam,4,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,1,PConc,1,1,0,4,350,3,210,0,560,GasA,2,1,1,575,560,0,1135,1,0,1,0,3,1,1,6,0,0,-2,Detchd,1971.0,2,2,576,0,0,Y,256,0,0,0,0,0,-1,MnPrv,None,0,4,2009,WD,Normal,3,93.6554093,42.0126438,155000,139500.0,1485,2061,2271,1142,10395,14427,15897,667874.9984886,2217631500.0,316804500.0,976500.0
462,463,20,RL,60.0,8281,Pave,None,1,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,2,553,3,311,0,864,GasA,1,1,1,864,0,0,864,0,0,1,0,3,1,0,5,0,1,-2,Detchd,1965.0,1,1,360,0,0,Y,0,0,236,0,0,0,-1,GdWo,None,0,12,2009,WD,Normal,-2,93.6196433,42.0262182,62383,135000.0,1417,1777,2088,869,7085,8885,10440,438753.718008,1409400000.0,281880000.0,675000.0
463,464,70,RL,74.0,11988,Pave,None,1,HLS,AllPub,Inside,2,Crawfor,0,0,1Fam,4,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,,0.0,0,0,CBlock,0,0,0,1,326,0,0,389,715,GasA,-1,1,0,849,811,0,1660,0,0,1,1,3,1,0,6,0,1,1,Detchd,1939.0,1,1,240,0,0,Y,0,0,0,0,0,0,-1,None,None,0,8,2008,WD,Normal,-1,93.6196433,42.0262182,188700,200624.0,1986,2226,2615,1666,11916,13356,15690,659391.3635580001,3147790560.0,524631760.0,1203744.0
464,465,20,RL,60.0,8430,Pave,None,0,HLS,AllPub,Inside,2,CollgCr,0,0,1Fam,1,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,0,0,CBlock,1,0,0,2,616,0,0,424,1040,GasA,0,1,1,1040,0,0,1040,0,0,2,0,3,1,0,5,0,0,-2,None,,0,0,0,-2,-2,Y,0,0,0,0,0,0,-1,None,None,0,8,2009,WD,Normal,-7,93.6629245,42.0210558,124000,197200.0,1656,1656,2080,1045,8280,8280,10400,437018.98032,2050880000.0,410176000.0,986000.0
465,466,120,RM,,3072,Pave,None,0,Lvl,AllPub,Inside,1,Blmngtn,0,0,TwnhsE,1,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,1,0,PConc,1,0,0,0,0,0,0,1375,1375,GasA,2,1,1,1414,0,0,1414,0,0,2,0,2,1,1,6,0,1,0,Attchd,2004.0,3,2,398,0,0,Y,144,20,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,3,93.5880772,42.0559335,178740,191000.0,1414,1812,3187,1421,9898,12684,22309,938225.8204515,4261019000.0,608717000.0,1337000.0
