,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Tot_qual_cond,degrees_west,degrees_north
470,471,120,RL,,6820,Pave,None,1,Lvl,AllPub,Corner,1,StoneBr,0,0,TwnhsE,1,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,,0.0,1,0,PConc,1,0,2,5,368,3,1120,0,1488,GasA,0,1,1,1502,0,0,1502,1,0,1,1,1,1,1,4,0,0,-2,Attchd,1985.0,2,2,528,0,0,Y,0,54,0,0,140,0,-1,None,None,0,6,2010,WD,Normal,212000,-1,93.6352844,42.0606141
471,472,60,RL,92.0,11952,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,2,0,1Fam,4,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,,0.0,0,0,CBlock,1,0,0,0,0,0,0,808,808,GasA,0,1,1,1161,808,0,1969,0,0,2,1,3,1,0,8,0,1,1,Attchd,1977.0,2,2,534,0,0,Y,0,0,0,0,276,0,-1,None,None,0,11,2007,WD,Normal,190000,0,93.6668704,42.0561644
472,473,180,RM,35.0,3675,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,0,0,PConc,1,0,1,5,459,0,0,88,547,GasA,2,1,1,1072,0,0,1072,1,0,1,0,2,1,0,5,0,0,-2,Basment,2005.0,2,2,525,0,0,Y,0,28,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,148000,-1,93.6700775,42.0256764
473,474,20,RL,110.0,14977,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,1,0,PConc,2,0,1,5,1350,0,0,626,1976,GasA,2,1,1,1976,0,0,1976,1,0,2,0,2,1,1,7,0,1,2,Attchd,2006.0,2,3,908,0,0,Y,250,63,0,0,0,0,-1,None,None,0,7,2007,New,Partial,440000,5,93.6521432,42.0593971
474,475,120,RL,41.0,5330,Pave,None,0,Lvl,AllPub,Inside,1,StoneBr,0,0,TwnhsE,1,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,,0.0,1,0,PConc,1,0,2,5,1196,0,0,298,1494,GasA,2,1,1,1652,0,0,1652,1,0,2,0,2,1,2,6,0,0,-2,Attchd,2000.0,2,2,499,0,0,Y,96,48,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,251000,2,93.6352844,42.0606141
475,476,20,RL,80.0,8480,Pave,None,0,Lvl,AllPub,Corner,1,Sawyer,0,0,1Fam,1,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,0,5,630,0,0,340,970,GasA,0,1,1,970,0,0,970,1,0,1,0,2,1,0,5,0,0,-2,Detchd,1996.0,1,2,624,0,0,Y,0,24,0,0,192,0,-1,None,None,0,7,2007,WD,Normal,132500,-3,93.6196433,42.0262182
476,477,20,RL,75.0,13125,Pave,None,0,Lvl,AllPub,Inside,2,CollgCr,0,0,1Fam,1,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,0,0,PConc,1,0,1,5,994,0,0,484,1478,GasA,2,1,1,1493,0,0,1493,1,0,2,0,3,1,1,7,0,1,0,Attchd,1997.0,3,2,508,0,0,Y,140,39,0,0,0,0,-1,None,None,0,4,2008,WD,Normal,208900,2,93.6629245,42.0210558
477,478,60,RL,105.0,13693,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,4,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,2,0,PConc,1,0,2,0,0,0,0,2153,2153,GasA,2,1,1,2069,574,0,2643,0,0,2,1,3,1,2,9,0,1,1,BuiltIn,2006.0,3,3,694,0,0,Y,414,84,0,0,0,0,-1,None,None,0,3,2007,WD,Normal,380000,6,93.6521432,42.0593971
478,479,20,RL,79.0,10637,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,1,0,PConc,2,0,1,5,1288,0,0,417,1705,GasA,2,1,1,1718,0,0,1718,1,0,2,0,3,1,1,7,0,1,1,Attchd,2007.0,2,3,826,0,0,Y,208,44,0,0,0,0,-1,None,None,0,9,2009,WD,Normal,297000,4,93.6629245,42.0210558
479,480,30,RM,50.0,5925,Pave,None,0,Bnk,AllPub,Inside,1,OldTown,0,0,1Fam,1,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,0,0,BrkTil,-1,0,0,2,168,0,0,739,907,GasA,0,1,1,1131,0,0,1131,0,0,1,0,2,1,0,7,0,0,-2,Detchd,1995.0,1,2,672,0,0,Y,0,72,0,0,0,0,-1,MnPrv,None,0,3,2007,WD,Alloca,89471,-3,93.6158599,42.0315288
480,481,20,RL,98.0,16033,Pave,None,1,Lvl,AllPub,FR2,1,NridgHt,0,0,1Fam,1,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,1,0,PConc,2,0,1,5,1261,0,0,572,1833,GasA,2,1,1,1850,0,0,1850,1,0,2,0,3,1,1,8,0,1,1,Attchd,2004.0,3,3,772,0,0,Y,519,112,0,0,0,0,-1,None,None,0,3,2006,WD,Normal,326000,4,93.6521432,42.0593971
481,482,20,RL,72.0,11846,Pave,None,1,HLS,AllPub,Inside,1,NridgHt,0,0,1Fam,1,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,1,0,PConc,2,0,1,5,1567,0,0,225,1792,GasA,2,1,1,1792,0,0,1792,1,0,2,0,2,1,2,6,0,1,1,Attchd,2003.0,3,3,874,0,0,Y,206,49,0,0,0,0,-1,None,None,0,8,2006,WD,Normal,374000,5,93.6521432,42.0593971
482,483,70,RM,50.0,2500,Pave,Pave,0,Lvl,AllPub,Corner,1,OldTown,0,0,1Fam,4,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,,0.0,1,0,PConc,0,0,0,4,299,0,0,611,910,GasA,2,1,1,916,910,0,1826,1,0,1,1,4,1,2,7,-2,1,1,Attchd,1915.0,1,1,164,-1,-1,Y,0,0,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,155000,3,93.6158599,42.0315288
483,484,120,RM,32.0,4500,Pave,None,0,Lvl,AllPub,FR2,1,Mitchel,0,0,Twnhs,1,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,0,0,PConc,2,0,0,5,897,0,0,319,1216,GasA,2,1,1,1216,0,0,1216,1,0,2,0,2,1,0,5,0,0,-2,Attchd,1998.0,1,2,402,0,0,Y,0,125,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,164000,-1,93.6048323,41.9923905
484,485,20,RL,,7758,Pave,None,1,Lvl,AllPub,Corner,1,Sawyer,0,0,1Fam,1,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,,0.0,0,1,CBlock,0,0,0,4,588,0,0,411,999,GasA,1,1,1,999,0,0,999,1,0,1,0,3,1,1,6,0,0,-2,Detchd,1963.0,1,1,264,0,0,Y,0,132,0,0,0,0,-1,None,None,0,3,2007,WD,Normal,132500,0,93.6196433,42.0262182
485,486,20,RL,80.0,9600,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,1,0,CBlock,0,0,0,4,607,0,0,506,1113,GasA,1,1,1,1113,0,0,1113,0,0,1,0,3,1,1,5,0,1,1,Attchd,1950.0,1,1,264,0,0,Y,0,80,120,0,0,0,-1,None,None,0,7,2009,WD,Normal,147000,3,,
486,487,20,RL,79.0,10289,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,0,0,CBlock,0,0,0,4,836,0,0,237,1073,GasA,0,1,1,1073,0,0,1073,1,0,1,1,3,1,0,6,0,0,-2,Attchd,1965.0,2,2,515,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2007,WD,Normal,156000,-3,,
487,488,20,RL,70.0,12243,Pave,None,1,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,1,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,1,0,2,4,998,0,0,486,1484,GasA,1,1,1,1484,0,0,1484,0,0,2,0,3,1,0,7,0,1,0,Attchd,1971.0,1,2,487,0,0,Y,224,0,0,0,180,0,-1,None,None,0,2,2007,WD,Normal,175000,0,93.6668704,42.0561644
488,489,190,RL,60.0,10800,Pave,None,0,Lvl,AllPub,Corner,1,OldTown,0,0,2fmCon,3,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,-1,CBlock,0,-1,0,3,664,0,0,290,954,GasA,0,0,0,1766,648,0,2414,0,0,2,0,3,2,0,10,-3,1,1,Attchd,1970.0,1,2,520,0,-1,N,142,0,0,0,0,0,-1,None,None,0,5,2006,ConLD,Normal,160000,-3,93.6158599,42.0315288
489,490,180,RM,21.0,1526,Pave,None,0,Lvl,AllPub,Inside,1,MeadowV,0,0,Twnhs,,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,0,1,CBlock,1,0,2,5,515,0,0,115,630,GasA,0,1,1,630,0,0,630,1,0,1,0,1,1,1,3,0,0,-2,Attchd,1970.0,1,1,286,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,86000,-1,93.6541354,42.0043774
490,491,160,RM,,2665,Pave,None,0,Lvl,AllPub,Inside,1,MeadowV,0,0,TwnhsE,4,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,0,0,PConc,1,0,1,0,0,0,0,264,264,GasA,0,1,1,616,688,0,1304,0,0,1,1,3,1,0,4,0,1,1,BuiltIn,1976.0,3,1,336,0,0,Y,141,24,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,115000,0,93.6541354,42.0043774
491,492,50,RL,79.0,9490,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,-2,0,1Fam,3,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,3,403,2,165,238,806,GasA,0,1,0,958,620,0,1578,1,0,1,0,3,1,-1,5,0,2,0,Attchd,1941.0,1,1,240,0,0,Y,0,0,32,0,0,0,-1,MnPrv,None,0,8,2006,WD,Normal,133000,-2,,
492,493,60,RL,105.0,15578,Pave,None,1,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,4,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,728,728,GasA,1,1,1,728,728,0,1456,0,0,2,1,3,1,0,8,0,0,-2,Attchd,2006.0,2,2,429,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2006,New,Partial,172785,-1,93.6482427,42.1073852
493,494,20,RL,70.0,7931,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,,0.0,0,0,CBlock,0,0,0,3,374,1,532,363,1269,GasA,0,1,0,1269,0,0,1269,0,0,1,1,3,1,0,6,0,1,-1,Detchd,1964.0,1,1,308,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,155000,-2,,
494,495,30,RM,50.0,5784,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,-2,0,1Fam,1,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,-1,0,0,0,0,0,0,190,190,GasA,1,1,0,886,0,0,886,0,0,1,0,2,1,0,4,0,0,-2,Attchd,1938.0,1,1,273,0,0,Y,144,20,80,0,0,0,-1,None,None,0,12,2009,WD,Normal,91300,-2,93.6158599,42.0315288
495,496,30,C (all),60.0,7879,Pave,None,0,Lvl,AllPub,Inside,1,IDOTRR,0,0,1Fam,1,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,2,495,0,0,225,720,GasA,0,0,0,720,0,0,720,0,0,1,0,2,1,0,4,0,0,-2,None,,0,0,0,-2,-2,N,0,523,115,0,0,0,-1,GdWo,None,0,11,2009,WD,Abnorml,34900,-7,93.6196433,42.0262182
496,497,20,RL,,12692,Pave,None,1,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,1,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,,0.0,1,0,PConc,1,0,0,5,1231,0,0,1969,3200,GasA,2,1,1,3228,0,0,3228,1,0,3,0,4,1,1,10,0,1,1,Attchd,1992.0,2,2,546,0,0,Y,264,75,291,0,0,0,-1,None,None,0,5,2007,WD,Normal,430000,4,93.6550459,42.051161
497,498,50,RL,60.0,9120,Pave,Pave,0,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,3,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,1,PConc,0,0,0,2,329,0,0,697,1026,GasA,2,1,1,1133,687,0,1820,1,0,2,0,4,1,0,8,0,0,-2,Detchd,1925.0,1,1,240,0,0,N,0,100,0,0,0,0,-1,GdPrv,None,0,6,2008,WD,Normal,184000,0,93.6276074,42.0322741
498,499,20,RL,65.0,7800,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,0,0,PConc,0,0,0,4,450,0,0,414,864,GasA,2,1,1,899,0,0,899,0,0,1,0,3,1,1,5,0,0,-2,Attchd,1967.0,3,1,288,0,0,Y,64,0,0,0,0,0,-1,MnPrv,None,0,6,2009,WD,Normal,130000,0,93.6196433,42.0262182
499,500,20,RL,70.0,7535,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,3,111,1,279,522,912,GasA,-1,1,1,912,0,0,912,0,1,1,0,2,1,0,5,0,0,-2,Attchd,1958.0,3,1,297,0,0,Y,12,285,0,0,0,0,-1,MnWw,Shed,480,6,2007,WD,Normal,120000,-4,,
500,501,160,RM,21.0,1890,Pave,None,0,Lvl,AllPub,Inside,1,BrDale,0,0,Twnhs,4,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,0,0,CBlock,0,0,0,3,356,0,0,316,672,GasA,0,1,1,672,546,0,1218,0,0,1,1,3,1,0,7,0,0,-2,Detchd,1973.0,1,1,264,0,0,Y,144,28,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,113000,-3,93.6305266,42.0538966
501,502,60,FV,75.0,9803,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,4,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,5,400,0,0,466,866,GasA,1,1,1,866,902,0,1768,0,0,2,1,3,1,1,7,0,0,-2,Attchd,2005.0,2,2,603,0,0,Y,0,108,0,0,0,0,-1,None,None,0,2,2008,WD,Normal,226700,0,93.6435389,42.0489287
502,503,20,RL,70.0,9170,Pave,None,0,Lvl,AllPub,Corner,1,Edwards,-2,0,1Fam,1,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,4,698,5,96,420,1214,GasA,2,1,1,1214,0,0,1214,1,0,1,0,2,1,0,6,0,0,-2,Detchd,1965.0,1,2,461,-1,-1,Y,0,0,184,0,0,0,-1,GdPrv,Shed,400,4,2007,WD,Normal,140000,-3,93.6700775,42.0256764
503,504,20,RL,100.0,15602,Pave,None,1,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,1,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,,0.0,0,0,CBlock,0,0,0,4,1247,0,0,254,1501,GasA,0,1,1,1801,0,0,1801,1,0,2,0,1,1,0,6,0,2,0,Attchd,1959.0,3,2,484,0,0,Y,0,54,0,0,161,0,-1,GdWo,None,0,3,2010,WD,Normal,289000,-1,93.6196433,42.0262182
504,505,160,RL,24.0,2308,Pave,None,0,Lvl,AllPub,Inside,1,NPkVill,0,0,TwnhsE,4,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,,0.0,0,0,CBlock,0,0,0,4,257,2,495,103,855,GasA,0,1,1,855,467,0,1322,0,1,2,1,3,1,0,6,0,1,-1,Attchd,1974.0,1,2,440,0,0,Y,260,0,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,147000,-2,93.6196433,42.0262182
505,506,90,RM,60.0,7596,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,-2,0,Duplex,4,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,0,0,CBlock,0,0,0,0,0,0,0,960,960,GasA,1,1,1,960,1000,0,1960,0,0,2,0,4,2,0,10,0,0,-2,Detchd,1952.0,1,2,400,0,0,N,0,0,0,0,0,0,-1,None,None,0,7,2009,COD,Normal,124500,-2,93.6158599,42.0315288
506,507,60,RL,80.0,9554,Pave,None,1,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,4,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,1,0,PConc,1,0,0,5,380,0,0,397,777,GasA,2,1,1,1065,846,0,1911,0,0,2,1,3,1,1,8,0,1,0,Attchd,1993.0,2,2,471,0,0,Y,182,81,0,0,0,0,-1,None,None,0,9,2006,WD,Normal,215000,3,93.6196433,42.0262182
507,508,20,FV,75.0,7862,Pave,None,1,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,5,27,0,0,1191,1218,GasA,2,1,1,1218,0,0,1218,0,0,2,0,2,1,1,4,0,0,-2,Attchd,2009.0,3,2,676,0,0,Y,0,102,0,0,0,0,-1,None,None,0,9,2009,New,Partial,208300,1,93.6435389,42.0489287
508,509,70,RM,60.0,9600,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,4,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,,0.0,0,2,BrkTil,0,0,0,2,141,0,0,548,689,GasA,2,1,1,689,689,0,1378,0,0,2,0,3,1,1,7,0,1,1,Detchd,1928.0,1,2,360,0,0,N,0,0,116,0,0,0,-1,None,None,0,10,2008,WD,Normal,161000,5,93.6158599,42.0315288
509,510,20,RL,80.0,9600,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,0,0,CBlock,0,0,0,4,991,0,0,50,1041,GasA,2,1,1,1041,0,0,1041,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1959.0,2,1,270,0,0,Y,224,88,0,0,0,0,-1,MnPrv,None,0,7,2009,WD,Normal,124500,-1,,
510,511,20,RL,75.0,14559,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,1,0,CBlock,0,0,0,3,650,2,180,178,1008,GasA,2,1,1,1363,0,0,1363,1,0,1,0,2,1,0,6,-1,2,0,CarPort,1951.0,1,1,288,0,0,Y,324,42,0,0,168,0,-1,None,Shed,2000,6,2009,WD,Normal,164900,2,,
511,512,120,RL,40.0,6792,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,TwnhsE,1,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,1,0,PConc,1,0,0,0,0,0,0,1368,1368,GasA,2,1,1,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,1,Attchd,2005.0,2,2,474,0,0,Y,132,35,0,0,0,0,-1,None,None,0,3,2006,New,Partial,202665,4,93.6521432,42.0593971
512,513,20,RL,70.0,9100,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,-2,0,1Fam,1,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,3,521,1,174,169,864,GasA,0,1,1,864,0,0,864,1,0,1,0,3,1,0,5,0,0,-2,Detchd,1964.0,1,2,624,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,129900,-3,,
513,514,20,RL,71.0,9187,Pave,None,0,Bnk,AllPub,Corner,1,Mitchel,0,0,1Fam,1,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,,0.0,0,1,PConc,0,0,0,4,336,0,0,748,1084,GasA,0,1,1,1080,0,0,1080,0,0,1,1,3,1,0,5,0,0,-2,Attchd,1983.0,1,2,484,0,0,Y,120,0,158,0,0,0,-1,None,None,0,6,2007,WD,Normal,134000,-2,93.6048323,41.9923905
514,515,45,RL,55.0,10594,Pave,None,0,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,2,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,768,768,Grav,-1,0,1,789,0,0,789,0,0,1,0,2,1,0,5,0,0,-2,Detchd,1926.0,1,1,200,-2,-2,Y,0,0,112,0,0,0,-1,MnPrv,None,0,6,2007,WD,Normal,96500,-8,93.6196433,42.0262182
515,516,20,RL,94.0,12220,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305.0,2,0,CBlock,2,0,0,5,1436,0,0,570,2006,GasA,2,1,1,2020,0,0,2020,1,0,2,1,3,1,2,9,0,1,1,Attchd,2009.0,3,3,900,0,0,Y,156,54,0,0,0,0,-1,None,None,0,9,2009,New,Partial,402861,6,93.6521432,42.0593971
516,517,80,RL,,10448,Pave,None,1,Lvl,AllPub,Corner,1,NWAmes,0,0,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,0,0,CBlock,0,0,0,0,0,0,0,689,689,GasA,0,1,1,1378,741,0,2119,0,0,2,1,3,1,0,7,0,1,0,Attchd,1972.0,2,2,583,0,0,Y,0,104,0,0,0,0,-1,GdPrv,None,0,8,2009,COD,Abnorml,158000,-1,93.6668704,42.0561644
517,518,60,RL,79.0,10208,Pave,None,1,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,1,0,PConc,1,0,0,0,0,0,0,1264,1264,GasA,2,1,1,1277,1067,0,2344,0,0,2,1,3,1,1,7,0,1,0,Attchd,1996.0,2,3,889,0,0,Y,220,0,0,0,0,0,-1,None,None,0,7,2009,WD,Normal,265000,3,93.6550459,42.051161
518,519,60,RL,,9531,Pave,None,1,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,4,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,1,5,706,0,0,88,794,GasA,2,1,1,882,914,0,1796,1,0,2,1,3,1,0,7,0,0,-2,Attchd,1998.0,2,2,546,0,0,Y,0,36,0,0,0,0,-1,MnPrv,None,0,5,2007,WD,Normal,211000,-1,93.6629245,42.0210558
519,520,70,RL,53.0,10918,Pave,None,0,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,4,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,,0.0,1,0,BrkTil,1,0,0,0,0,0,0,1276,1276,GasA,2,1,1,1276,804,0,2080,0,0,1,1,3,1,1,9,0,2,1,Detchd,1926.0,1,1,282,0,0,Y,0,0,0,0,145,0,-1,MnPrv,None,0,6,2009,WD,Normal,234000,4,93.6196433,42.0262182
520,521,190,RL,60.0,10800,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,0,0,2fmCon,4,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,-1,0,-1,0,0,0,0,0,0,GasA,0,0,0,694,600,0,1294,0,0,2,0,3,2,0,7,0,0,-2,None,,0,0,0,-2,-2,N,220,114,210,0,0,0,-1,None,None,0,8,2008,WD,Normal,106250,-7,93.6158599,42.0315288
521,522,20,RL,90.0,11988,Pave,None,1,Lvl,AllPub,Corner,1,NAmes,-2,0,1Fam,1,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,2,777,0,0,467,1244,GasA,2,1,0,1244,0,0,1244,0,0,1,1,3,1,0,6,0,2,1,Attchd,1957.0,1,1,336,0,0,Y,0,40,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,150000,2,,
522,523,50,RM,50.0,5000,Pave,None,0,Lvl,AllPub,Corner,1,BrkSide,-2,0,1Fam,3,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,,0.0,0,1,CBlock,0,0,0,4,399,0,0,605,1004,GasA,2,1,1,1004,660,0,1664,0,0,2,0,3,1,0,7,0,2,1,Detchd,1950.0,1,2,420,0,0,Y,0,24,36,0,0,0,-1,None,None,0,10,2006,WD,Normal,159000,3,93.6276074,42.0322741
523,524,60,RL,130.0,40094,Pave,None,1,Bnk,AllPub,Inside,1,Edwards,1,1,1Fam,4,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,762.0,2,0,PConc,2,0,1,5,2260,0,0,878,3138,GasA,2,1,1,3138,1538,0,4676,1,0,3,1,3,1,2,11,0,1,1,BuiltIn,2007.0,3,3,884,0,0,Y,208,406,0,0,0,0,-1,None,None,0,10,2007,New,Partial,184750,6,93.6700775,42.0256764
524,525,60,RL,95.0,11787,Pave,None,1,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,1,0,PConc,1,0,0,5,719,0,0,660,1379,GasA,2,1,1,1383,1015,0,2398,1,0,2,1,3,1,1,8,0,1,0,Attchd,1996.0,3,3,834,0,0,Y,239,60,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,315750,3,93.6550459,42.051161
525,526,20,FV,62.0,7500,Pave,Pave,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,1257,1257,GasA,2,1,1,1266,0,0,1266,0,0,2,0,3,1,1,6,0,1,0,Attchd,2005.0,1,2,453,0,0,Y,38,144,0,0,0,0,-1,None,None,0,4,2006,WD,Normal,176000,3,93.6435389,42.0489287
